,momentum,beta,book_to_price,earnings_yield,liquidity,size,residual_volatility,non_linear_size,leverage,growth,银行,计算机,环保,商贸零售,电力设备,建筑装饰,建筑材料,农林牧渔,电子,交通运输,汽车,纺织服饰,医药生物,房地产,通信,公用事业,综合,机械设备,石油石化,有色金属,传媒,家用电器,基础化工,非银金融,社会服务,轻工制造,国防军工,美容护理,煤炭,食品饮料,钢铁
2020-11-18,-0.0021243692304184197,0.00021203157380053045,0.0013928609608472046,0.0007320444304691462,0.001549186710529457,-0.002837035099278068,0.0004828114863265198,-0.0007884739218706094,0.00044052509141181197,-0.0019033609195372018,0.014197127840901696,-0.002134761736196937,-0.003574075558405203,-0.0017833095568139555,-0.002812680199278398,0.0008152148193576997,0.0009485366914886088,-0.0011974641612450831,-0.000761869196733959,-0.0038103627577192305,-0.0014803793174865433,-0.0018066232379742786,-0.006833538899608034,8.48744508599532e-05,-0.003951498722495045,-0.0011262540677794948,0.0007061969317468076,0.0010831346280142265,-0.00023307076163802754,0.009218182790341235,0.00017682181256684185,-0.006511222662414189,0.01312758952574747,0.0012119498868776964,-0.0014741693277718255,0.005352209041094783,0.0026736860518267154,-0.004405526666627058,0.00024268391222125014,-0.007206878649563796,0.004270872126770181
2020-11-19,0.004753363570926536,0.0036033798714507578,-0.003996518243061083,-0.0028777246314587203,0.0018452165823410463,0.0014199924925260413,0.0024161493539371715,0.0008614746999864966,-0.004301618028626284,-0.0009772612070826365,0.0074417185038922655,0.006179644573894506,-0.0017050348069573772,-0.0015926173663174308,0.0031708041739886205,-0.0029666798181660022,-0.014413480088131723,0.0050002603368052715,0.0023389670357891594,-0.010717881502291145,0.0004307437257008232,-0.0002959390925679059,0.0009386947122233977,-0.008181289896312057,0.0020261211282917397,-0.005333286660958596,-0.0009993100399388398,0.0017802099584385298,-0.00932011195314549,-0.019400936091391964,0.0014086781153795915,0.011680201552572907,-0.009754405652083421,0.0028201442749469898,0.003647320119068892,0.0016400135350358735,0.04048787685138738,-0.00802346195962378,-0.015566075970719094,0.00997067140617889,-0.017289188556332727
2020-11-20,0.00020624711532070644,0.0006026096445418936,0.0004733558178883794,-0.0008164019372222875,3.057920579567325e-05,0.001589903285312877,0.00120436340088409,0.0010821901084236494,0.000770467630685822,0.0010598944078840289,-0.014180681614720131,-0.005217544382911676,-0.005329654639102591,-0.0032069855682375506,0.00809839196166993,-0.008109141186008287,-0.00250252527972681,-0.0011731634971416218,-0.008936212315604987,0.0028634653002569638,0.022448595378796534,-0.0073723703430922105,-0.002264366269002686,-0.0031400294105712436,0.002003084216083386,0.0007019166846685358,-0.0027103748124724684,-0.0010874387480571362,-0.00022411898878281196,0.0208410758385478,-0.005433321828821566,-0.0056550132435319814,-0.0035981503119546436,-0.004516025476994627,-0.004287062179973733,-0.0017827296118773286,-0.0028543949803427836,1.0972254698809304e-05,0.019230610300816176,0.015783031064760138,0.01128214265011483
2020-11-23,-0.0018115573793137023,0.0007309303386266631,0.004564999465210904,0.0037280282733203737,-0.0011334767176430422,0.00342563393895564,-0.0018494194837016874,0.00225438779709201,0.005139089378656996,0.0013464343682932597,0.013923993372774727,-0.009736100236209601,-0.004576901918489534,-0.0058319488113173085,0.005664826161120106,-0.001612757637554526,0.005103300085616333,-0.0026371569119485777,-0.008800766563959467,0.00011293383622284962,0.0030904649414403218,0.0010270397262726978,-0.002783927696897644,0.0016868546667957467,-0.0079970356188168,0.0042586591006026275,0.00468666050578128,-0.006331504305126407,0.013372521723437508,0.02205425951545454,-0.008589275647888996,-0.0077267783124041955,0.010432110425265166,0.013677668855270107,-0.014979177769494027,-0.0019681331182370056,-0.00014361723117905977,-0.007250142356295421,0.042110990120399774,0.001921838853720926,0.013034883606397605
2020-11-24,-0.0010728510761216687,0.0001064777971929901,-0.00013878716505513945,-0.001465038110023799,0.0008005116680926916,-0.00023481351530470798,0.0008798556148941172,0.00033194825210138516,0.0012913573847251985,0.0006852142869182376,-0.0052246056420415495,-0.0014305520526865212,-0.002450924264717678,-0.0031849719184335896,0.011179994950128157,0.0014615630781523099,-0.007450363141812052,-0.0030109003913549284,0.0051060225890096405,-0.0014105997478419143,0.0015090478148555744,-0.003187974005391418,-0.008787851844002109,-0.0013144171163210453,0.00029401442369244755,0.00032257307495786147,-0.0028459428064794567,-0.0002660368435836547,0.025159618439873493,0.0096923534779193,-0.00012098746584594565,-0.00878972521926331,-9.087064100428741e-05,-0.008244677145952504,0.004914495001265555,-0.0006291423222605091,0.004255308042317676,-0.006682876662197198,0.006479309924445394,-0.011003765480266015,0.010711813401933931
2020-11-25,-0.004803334129180838,-0.005962870065780189,0.0015771401403233815,0.0005261764398748652,-0.0020916356292168857,-0.0022719289761834963,-0.0003060203201557598,-0.001557331944601333,0.0021071306477916498,-0.0022465203803969432,0.009371234319558563,0.0035941640090267914,-0.00042933510706226447,-0.0024704226416587187,0.004533346100564904,0.00195616186789368,-0.004609404882077832,-0.008744896826200353,0.006531333612729552,0.0010694830772903523,0.00773839239163638,0.0003634563353693916,-0.002855560913107439,0.0022579669489881824,0.021092666396731397,0.006095146167974308,0.00020937472776098984,0.0005917297880902676,0.006768491170356297,-0.018066049941819658,0.00036751196092983326,-0.0004417012010387701,-0.005607310101479165,0.00017917885607912181,0.004218347744937938,-0.0022368006062614375,-0.010173722276113486,-0.0014284815598362601,0.0018314286523592894,-0.01955078875357128,-0.014357038986645535
2020-11-26,-0.0019559249345388638,-0.0027941890069975075,0.0013056152140953762,0.0012619493983965448,-0.003500256150910821,0.0014543533106072645,-0.0017318781190581675,-0.00039169108476103326,0.0025522371547934564,-0.0005041091124934777,0.013234033521349636,-0.0037354522488792256,0.0013328313505760086,0.002252329086414503,-0.0005939339572509284,-0.0001571489207503453,-0.006133468108774151,0.005653214756660582,-0.0021028951725108437,0.004913527931412142,-0.012065611915622623,0.004727144435895936,-0.0011024350299913097,-0.001817520869860723,0.0013651478363436557,0.013372928850491635,0.005059986702552115,-0.0016370638755718238,-0.01774287408405029,0.0010750596986994665,0.002860783978730862,-0.001058817303608092,-0.004916829735697254,0.006254644019016978,-0.00019481185362896873,-0.002626434901220535,0.02833721058569788,0.004129795023378814,-0.00709851648848293,0.0038624060131342455,-0.0017554302587067063
2020-11-27,-0.0006231779360013754,-0.00044849613456964313,0.0022946346975510705,0.0019443674465483387,-0.004394632642135009,0.0038434924348745704,-0.003793832836107508,0.00076704927822087,0.0026064111760361022,1.4122852470069511e-05,0.030722352167275504,-0.006252319915697171,-0.006813094705181214,0.004862104065113951,-0.005916265640099419,0.003959814381138187,-0.00020494348775389467,0.020795091894532537,0.001166644291788192,0.0023408878696210057,0.0010916030681526277,-0.003884494256000646,0.0016458363828757462,0.011623834269241937,-0.010389069657658935,-0.006779718581698258,0.0068631548157045055,-0.0021092496578810705,-0.008528845734266021,-0.009440077622840793,0.0009533137251858757,-0.001241461357655425,-0.007052081840927208,0.01889123773542503,0.0009494720245154,-0.0019611256126335773,0.011403329880211362,-0.004688273290192371,0.007050644033834858,-0.0006036989865975612,0.003663879118277189
2020-11-30,-0.0024469806811997412,0.0006170784915364658,3.121788558310523e-05,-0.001695353664804757,-2.0979962603053752e-05,0.0005974168340617508,-0.0009943128907413596,-0.0002219174730988531,-0.0007193264016237277,-9.5339776478912e-06,-9.011463516220046e-05,0.0029392791792783386,-0.00032424035676733556,0.001874875013964104,-0.009007614606116036,0.0047737282839900195,-0.004920961124244218,0.005917163148615847,0.004038997509241681,-0.0018339156136399635,-0.005596445492636479,-0.0014423436202293607,0.0004285873345620932,-0.00011704548072101316,0.0008545229143557988,-0.007939502812953582,-0.0003064299116896469,-0.0027598292647393764,-0.0054369030552563384,0.0094379998596984,0.005973585990324346,-0.009426899645413827,0.003997512427249018,0.006240927872322968,-0.001039564987224391,0.003821584050477439,0.0009934419467047975,-0.006655800840766688,0.007499866144824714,-0.00574403819704823,-0.008615513289417839
2020-12-01,0.0031896076423928886,0.007095656417954579,-0.0019538056991246847,-0.0005589236587228751,0.002295970374919589,0.0029695525091166333,-0.0008185757189272821,0.0012555375250876512,-0.0018142904907426523,0.0008723420236071428,0.02688905565375881,0.005888040682706298,-0.0016195887405412626,-0.006168516128973464,0.0015084779768954107,-0.006529417919387713,-0.00011585311125515288,-0.00598427727653508,0.0015902565129787293,-0.0027526657536487407,0.0023260259599356178,-0.0030063836235165826,0.0032460633814142023,-0.0020250228110728495,-0.0053695162366580555,-0.00958445725527239,-0.0061631478925497935,0.0008543633336074437,-0.00668454041860926,-0.008180965550274614,0.006176567506637813,-0.0007788059632294966,-0.0013368498822083708,0.017893845866629753,-0.003302940224831408,-0.0008887825666788401,-0.0009658626218447722,0.0035797333360248454,-0.0012790859709060382,-0.0028722130367399854,-0.006881858530007866
2020-12-02,-0.0014814183273031618,0.0014586452798674204,-0.00023260804349624822,0.00022016701300900217,-0.0012058974951948643,0.0006405856617430742,-0.002272738036794979,0.001333169270942128,0.0002660812826960337,0.001413037832705427,-0.0068145670060131116,-0.0028063943638571105,-0.002457131321337999,0.001111755524609461,-0.006569223081849436,-0.0007893825761297098,0.001741345761860839,0.004507078828485803,0.019523985015161602,0.0012613035177249255,-0.010308056972796726,-0.004139605939333425,-0.0016917391135883421,0.0017182709840739333,0.0034528387613540846,-0.0033229057135596733,-0.004490427644365308,-4.459216082135445e-05,-0.0055372747877950376,-0.0023898507855362517,-0.0055705278291610935,0.012112874099432408,-0.0017941949963706943,0.0017689326982194063,-0.0002771472073876417,-0.003787584868953264,-0.00341452981447772,0.004108949133167715,0.02015953821718147,-0.0017482270537388246,0.01125418102519605
2020-12-03,-0.0015767449370253518,-0.0015876386173234187,-0.0012045608422422758,-0.001751439044713881,-0.002443266707910914,0.0004848961199281255,-0.00041112826990839834,-0.000762494478467089,-0.0006066358483377002,-0.0015052751922957409,0.015131276575835744,0.003326097181633472,0.0016389454679900325,0.00356242565762575,-0.0031109097110296334,-0.002443482417223061,-0.0015251551622877705,0.02304593279637395,-0.0025882507530994208,-1.690394910654213e-05,-0.005029616367793737,0.004620642350782517,0.0203739630695999,-0.0007239955306531495,-0.007295154692476187,0.005832598315098686,0.000440106005023887,-0.0054718854676713315,0.007585317813440464,-0.024902995143275364,0.0043786764399942465,-0.005382778904962549,-0.008141700425694289,0.003610949841795125,-0.003350913699744517,0.0007159427037731733,-0.01210505140117774,0.004529344860003923,-0.02409645319847139,0.0038932034894712366,-0.004708244819697779
2020-12-04,0.0015604314979628712,0.000690700913672245,-0.003476839645472082,-0.0028424536823080677,0.00022871098252812673,0.0004426053016612356,0.0014031016665980397,0.00023634733618479428,-0.0031748760716287954,0.002135741704694938,-0.028936537700108983,-0.0023762845757342964,-0.0015454008350875722,-0.002789371418355514,-0.00024949105035044334,-0.002158953014693093,0.0025669162926847977,-0.004468081095702507,-0.0014889805418184785,-0.002336065155017359,-0.008442945394155752,-0.003710469742534284,0.004984473712339978,-0.007763504531881133,-0.0019142522058118393,-0.0031567556577544297,-0.0010611562515878306,-0.0011812310809094077,0.004078671167010241,0.017345976256322688,-0.002979674371204826,-0.0009049313906975474,0.0055731014455782215,-0.016462069024181403,-0.0019647832180415994,0.0061123890293750625,0.005720197313722085,0.004141937326148272,-0.013360167633756748,0.02667070247762961,0.005560070630649657
2020-12-07,0.0011171291227373037,-0.00175179243217395,-0.002868235604935251,-0.003180088503651682,0.0007598739684916569,0.0001400037321173335,0.0032522948658188344,0.00043262845158351457,-0.0011921003842293918,0.0011937827678512782,-0.01318539577789023,-0.002230952698396874,-0.001053660916835974,0.006416006273795618,0.007440654817716889,-0.003064938271952804,-0.002124319940884603,0.027404340252367376,0.002377093213455052,-0.0031139303309982323,-0.007362537332390602,0.00438482025269671,-0.004708275486748661,-0.0032404424624970264,-0.0028637389026178613,-0.0006805479016080996,0.0013740094932600646,0.001546261485442558,-0.011522646990615877,-0.001700335800619227,-0.00798305575627617,-0.004706519102760614,0.0014918640110912912,-0.01325803210630296,-0.0009228269120534396,0.004199579412958465,0.0031038920652630693,0.01572327041908236,-0.0033125978951926804,0.013456065411496517,-0.004114341480471921
2020-12-08,0.0026285441045628124,0.00047741685268460075,-0.002368535612820279,-0.0022935759381711666,0.0012263258362536264,0.0009018271145777793,0.002691161660038868,0.00014900108308529944,-0.0003381331617054535,-0.00040614318860689684,-0.008092711861885106,-0.0029900650784925892,-0.0037852387221364,-0.0009577914220293037,0.009287307971963867,-0.0004493983973402759,-0.002464946025151833,-0.009991360797507346,0.006544928216017172,-0.0032296500660239156,0.00902999996257524,-0.0017629750128198584,-0.0033133182133471893,-8.667725010845242e-05,5.060615629031903e-05,-0.004652044927785522,0.005317913785938055,-0.00045130836310868194,-0.004376693496099529,-0.0005789696525938622,-0.0017867265623021742,0.0014354332375066713,-0.0010128054122456101,-0.0009088103165069957,0.0001255955807577848,-0.005618894780922661,-0.0006861298392080494,-0.0008934893409936486,0.0022548833924668243,0.012251647149785312,-0.01759188267735545
2020-12-09,-0.0015258403345146704,-0.008579091973508523,0.0013410622436582106,0.0011499085069891462,-0.0037215108317072013,0.0010526868856407493,0.002957465314770792,-0.00022351238147383162,0.002516294521758222,-0.00011948608525329101,0.018109689119319386,-0.0032059180165537075,-0.004308483246862513,-0.0022213126850515403,-0.003303689586842122,0.0031560147608250093,0.0036362965882952305,-0.0013710115484704948,-0.006115344934195543,0.00011328708204837043,-0.01153056313737554,0.0010675471155997505,0.0022748746675015116,0.0028385032264235275,-0.007763711370212136,0.013031839466815836,0.0011752265982874015,-0.0005780706108272358,0.0011312224015208132,0.004158556622038961,-0.004381098922934218,0.0038150099541653746,0.0023640510278590226,-0.013431889267005845,-0.003915944665974188,0.003308396412820356,0.0021138263487937123,-0.00306324874733595,0.04746827156882539,0.008428436036139754,0.013077817182549745
2020-12-10,0.0012083600827794796,0.0005125624019369294,0.00022766996241222525,-7.167706911161113e-05,-0.000894515746851588,0.001449947049383079,-0.00015293789444636362,-0.0005343689959155647,-0.0002964775678533877,0.0009154008221219195,-0.008483138209180289,-0.006846911254934197,0.000935687549498538,0.0029911833047091708,0.011029110154902107,7.467783911818845e-07,0.004400187797692802,-0.0041907824892775366,-0.004255150354989224,-0.0028171782951657664,-0.007701838955589243,-0.0011941867306710296,0.006984151189776431,-0.0016243380371137892,-0.004190531979819287,0.0009044013269831901,0.0035238035584294718,-0.0004177214593689768,0.004837048109582433,-0.0053510346079886075,-0.0023249835184929704,0.0011645989182452509,-0.0034029332215396216,-0.0011490975750710144,0.00036193779387104166,0.0020443840342138806,-0.003496255238052065,0.010371518509598459,-0.0010227673932567771,0.007844316283090338,0.030984926095327228
2020-12-11,0.0006238032004829551,-0.007008045384618668,-0.00019536527318854267,0.000559461415600471,-0.002301760553604095,0.0032367310929787316,0.0029320642796583046,0.0006422030611835484,0.003181288566949972,0.00026051905131913044,0.009196623168112717,-0.00625475627556338,-0.00245808959202334,-0.0004501424511879966,-0.0004177643669789075,-0.00015758742782931562,0.0026789523664967427,0.01418465775608538,-0.0030511942753066435,0.003669103879984142,0.005048819591523596,0.0032746736371138826,0.003250878722605493,0.0015752939900973032,-0.0031723871713697387,0.00027978307329307444,0.0033786403770904214,-0.0072083256126458245,0.01023822237524558,-0.0021630498835552917,-0.005645305950576315,0.0047292936718262785,-3.292941379726707e-05,0.003894985060580153,-0.0012161446898868843,-0.002954495910871445,-0.0020648192047880236,0.0061765634929184755,0.015438335738991827,0.00367813383452519,0.0014601415556923336
2020-12-14,0.005288309870762956,0.007560604896377285,-0.004346057614694319,-0.00375908699070872,0.002813105164701762,0.002290622589781701,0.0008121484054145653,0.0014586846313527997,-0.002361092850516207,0.0009340201514019693,-0.00430973749092383,-0.0039772242727524835,0.0022144813000173594,-0.0004255701419219957,0.014622107233942746,-0.003252392624663131,-0.0004982928715035323,0.010919273942390804,9.842266605679866e-07,-0.006093026147204395,0.0060962161415248,-0.0024629671353745856,0.0007432107901160596,0.001380442522551946,-0.005173095071932776,0.005166782051059556,-0.004626412987049683,0.0002565176687861262,-0.012532718640730864,-0.007008595878070138,-0.006351738827156447,-0.0003079458474096196,-0.00466454839840214,-0.011253852530060776,0.00371191232486382,0.002478657182205221,0.010738259707949097,0.014387251457143055,-0.05872690623566337,0.026847223569672247,-0.033319663221484275
2020-12-15,0.004109211255947464,0.0032794940735829145,-0.001364473235398987,0.0013520276521860751,-0.001851909424563029,0.003975770898299322,-0.0021632247239643807,0.004617876454859118,-0.0023300747308897213,0.0035888129619313382,-0.009538575958274923,0.00454773538739425,8.861361949418242e-05,-0.003806025901221845,0.0026918392824910446,-0.001977006700518418,0.006620509215440685,-0.01717676797525406,-0.0054329065626270295,-0.0009605736964355282,0.005513885738916486,-5.962408972878114e-06,0.010440636395155524,-0.0075677429446584865,-0.0030810689315429914,-0.001431671796379307,-0.008148048142003527,0.0011675502842856188,-0.009631201277688965,-0.0038710181337658256,0.000651925142041735,0.006703867700429335,-0.003545421595851097,-0.0010664569073813464,-0.006341869032063826,0.0007434960474989995,0.005059295282656765,-0.004897527593141061,-0.004112815967793404,-0.0002328530967000315,0.004688729543243019
2020-12-16,0.0027802458026140358,-0.0035376208761428627,0.001357204053055385,0.003047291359910918,-0.005354467006794868,0.0061031908914255875,-0.0008500765774577594,0.0038275927907127577,0.003721690046224311,0.0014917299853922628,0.010307700880485835,-0.014555489800586238,-0.0018472317083904099,-0.0006389374281944287,0.0023430273253859848,-0.0023665525269855664,-0.002448221859170659,0.019414538394662305,-0.010805421187119559,0.007468899794321695,-0.0055443257888070805,-0.0006091103435481306,0.0019905258341699037,0.0038833628079167014,-0.016159272990669566,0.006847982390473408,0.00896303144220115,-0.006427328977764937,0.004068685953605381,0.008905415572876428,-0.007483741199477721,-0.0019409807039091089,-0.0018835722792746173,-0.0020278987661678837,0.007230401666290683,0.002407731102737975,-0.003966249768387773,0.014300039716496559,-0.0015102721014109055,0.06308860300330525,0.0023221310079041568
2020-12-17,0.0016360185514613268,0.006693823584471872,0.0010558840126224625,0.001190099867887908,0.001973569397459223,0.0023541208327272447,-0.002231407677703696,0.0023062947365849852,0.0006032604836449491,0.0018138977559261243,0.004401101137891059,0.000975691383374696,-0.005609943248534675,-0.0029577050494825285,-0.0024989630588970833,-0.005956923689344462,-0.005268632813249062,-0.008050161142540193,-0.000544816072523943,0.0035790503448088653,0.001216601675368269,-0.012597026906639282,0.0036725642766225193,-0.0021885040692649483,-0.0005909533485710068,0.0022238559395983118,-0.0019299886370677142,-0.0009894850276653646,0.008583566166536966,0.026551149449920604,-0.0029831123944174622,0.0034537876671378804,-0.0004468829718744932,0.018516906467179003,-0.0043899684642375375,-0.004553400450212059,-0.012293029484337085,-0.0027364031891497762,0.01658391810205034,-0.012044651363605443,0.01841068061897912
2020-12-18,0.0004180006439531311,-0.003783773457550368,0.0035569515023203147,0.001529633799637437,-0.0004171807134134821,0.0014791045327000665,0.0025512663808601736,0.0005766190527027892,0.005464392957688689,0.00030203971863190196,-0.0084892744006709,-0.010175391752733525,-0.007134405786734467,-0.002846757333147111,0.013076067674007368,0.002396865862871233,0.0031055620733181316,-0.0036708685503352265,-0.006507206993773575,-0.00045555516835863325,0.007763853049871142,-0.004465555285589113,-0.009913146687667719,-0.0018411854433009194,-0.008431594321495334,0.024416982979584157,0.006393571549680615,-0.001671541583854003,0.0036033601612539346,0.01679022524321362,-0.0018827240230571622,-0.002929885661622737,0.0003938478621285549,-0.005251763638833144,-0.007531727704280628,-0.004582893505622271,-0.0007143545562241777,-0.0031231366664754815,0.06645561782428872,-0.003444550317014497,0.026263162039537158
2020-12-21,0.005882335551590702,0.007808318027976747,-0.0034455646518835098,-0.003210031933965035,0.004599526612337883,0.0038434524837285184,0.0022852897454701646,0.0025740624618690684,-0.001004441274229309,0.0019875298497308764,-0.007870293563220462,-0.0027000951524307,-0.002315954725491397,-0.007985470431376778,0.01932685623442213,-0.008329390943149589,-0.003234009121671096,0.012036609478621493,0.004981222979925706,-0.008945190529281773,0.004479190610982167,-0.012033402526341474,-0.004281426272321867,-0.010124433637059577,-0.0011304249581945668,-0.0006518337515355107,0.0006473923869418886,0.000987550008233049,-0.01339991305771737,0.007207032963240786,-0.0067500552066279825,-0.003679414677201369,0.003612132065029113,-0.003236396745924252,-0.01617216546300389,-0.009372312823730826,0.018405258718021525,0.007531115496521977,0.007862856061971908,-0.0004296387119463301,0.0074625349646289035
2020-12-22,-0.0010187521170082093,-0.010266081018611904,-0.0006912293019927173,-0.0017624299930975617,-0.0017463584271031462,1.827391443805718e-05,0.004159130088544733,0.00042697294961911264,-0.001208427438407658,-0.0020707047483556765,0.0006930056900075059,-0.009189415215553547,-0.0008153981233772626,0.004603643011719474,0.0008215175690706066,-0.003976410487682509,-0.0027399967125856075,0.006794886782706935,-0.009752638425321066,0.0051888018610497634,-0.008174447378523913,0.01242976985071212,0.023205519231913194,0.0021696668864820147,-0.010981929160685456,-0.002032952006097079,0.008513466892138907,0.0006018292332233665,-0.007832285258462711,-0.01799610121393476,-0.0018834299467837944,0.003940379525736581,-0.001969378891374423,-0.020168626106190822,0.006510398027708657,-0.0016334811177780568,-0.0002898455003686893,0.013397146824934465,-0.026960971688889928,0.03034114001211878,-0.015991703828657416
2020-12-23,0.00531765285606744,0.006039022980943019,-2.468351002011931e-06,-0.0009365279469432222,0.004315750311294743,0.004152793035141129,0.0019488233471217844,0.0023396803014289857,0.003944960328660204,0.0004591577488395282,-0.0011016464713572613,-0.00958793256706405,-0.005722843852470754,-0.0026273277787827207,0.024565851055605947,-0.004120346031958176,-0.008645054069915647,0.007339084802955892,0.00335650403877376,-0.0005470771925671948,0.008218662715034233,-0.014606717128526632,-0.016073433578914276,-0.00546880056138865,-0.003131788543256435,0.02264652289106097,0.002870147364452807,0.0018698234474196914,-0.0012807284810894231,0.00902468152886856,-0.00986685650434355,0.0005970371264034132,-0.0037697985466608875,0.0035867312808865576,-0.006860465132045435,-0.011805721503605726,0.03109262531173256,-0.01010512516062505,0.02145196088767448,-0.004892719977850727,-0.003348192078285189
2020-12-24,0.0021867898321331763,-0.0065590253236155836,0.0011893350467614813,0.001375072542336017,-0.003749471818452746,0.005432277680260954,0.0016472475430668538,0.0018534632499467964,0.007792406196519168,0.0008376752280807962,0.02337025307112547,-0.010800430598816135,-0.0014353900868812493,-0.0026568260500241985,0.00751051557296692,-0.0004760085446285123,0.010939557375274371,-0.0010387167876140526,-0.00483440924769499,0.012130729807818616,-0.00793487434030722,-0.0044001717810071735,-0.006394328716414078,0.004986357036470482,-0.008767087548632703,0.0232038391540593,-0.000842246745380675,0.002870603881834972,0.012580561298276774,0.009101070192516951,-0.011699933172835452,0.0032159741157108085,-0.0045171600395980905,0.005494999012227314,-0.003336151195566385,-0.002034559647606431,0.030513615235837805,-0.013985263954715988,0.03844319736528153,-0.02909483058772678,0.010620051644497388
2020-12-25,-4.955925492296275e-05,0.004309127896569079,0.0017423235338431392,0.0007168323529386554,-0.0012912666702358912,0.0005270513997211425,-0.0017999096967918791,-0.0013126542943212162,0.004222636062971252,0.0009476957024361783,-0.006836906309263062,-0.0034437300250207185,0.005281020765607387,-0.005951425373848154,0.01671641938225853,-0.0006301614509082725,0.0049576077073270166,-0.017451116459936442,-0.01000492061708574,0.0015583519482471769,-0.005053540580110796,-0.00296141281108847,-0.006717205525321874,-0.005324050307024741,-0.008334897269323727,0.03746802294867785,0.002037983845969689,0.0016736368257021343,0.007301495125489004,0.027740924433574975,-0.006132989665419476,-0.0032086487018125865,0.004110774801672348,0.0038896235043374343,-0.005702183522886462,0.00020800542021628832,-0.004801565556208788,-0.0034966157503944933,0.01635509427087241,-0.02631005897981764,0.014449930435331697
2020-12-28,0.002099808992960016,-0.0034731012465585485,0.001621218010159346,0.0009017119894498599,-0.0004198343519145617,0.005337506113476193,0.003052358420331013,0.0017521804752202526,0.005791127357699396,-0.00142326725760504,0.014077738984949085,-0.005120216998855358,-0.0029858817776305573,-0.0015223555766064295,-0.0011837126696482465,-0.00476450140569224,-0.005680269361627625,0.026689628741185172,-0.015050985515114006,0.0022453440914576577,0.002512242598830246,0.007075984539352216,0.001119858744778532,-0.00041433900984629045,-0.013352728568072632,0.027367104153123795,0.009470092252741775,-0.004522323120533028,-0.009148291647030871,0.007443864853596026,-0.004289636659361819,0.010125655732721178,-0.004659919156667976,0.0035267393625676648,-0.009991556148767112,0.0012506993318469751,-0.00135561414042359,-0.014688980750906553,0.029375283706217337,0.02710988648594554,-0.0052068413547217305
2020-12-29,-0.0076560849191018516,-0.0032791632848695206,0.0005499414008146538,-0.0002375837221401906,-0.0053028412777619644,-0.0024335953585601926,-0.006857386857320555,-0.0015501759932125105,-0.003886687018724372,-0.0016576430749793854,0.008868967010274885,0.02408676524966909,0.0010601110117564214,0.006319383976294987,-0.03070131178815448,0.004921424391183339,0.004598972352975245,-0.0151759423747932,0.0165206064610955,0.01717665851898463,-0.011251473833905184,0.00570972431972248,-0.006697012204412475,0.008469803606040695,0.04495332391445866,-0.03389828143537191,0.0014011068567586508,0.00036625723740550523,0.001542285033932142,-0.03472662387929587,0.017466892631442965,-0.003140877201542263,-0.003819755640166458,0.008989372478084512,0.009676190011132,0.0021769246341243227,-0.0075986960362904084,-0.003179249866614907,-0.037628701313253674,-0.004896014743976098,-0.01302020792919201
2020-12-30,0.00439799205949526,0.00664668088481391,-0.00199042025323928,-0.0013949475320908567,0.001588468505262336,0.0044436769243871455,-0.00027971740996144155,0.0019451762505915534,4.3666965054040456e-05,0.0029285415913436657,-3.3571166736695666e-05,-0.0009734561774622809,-0.00396045782650866,-0.005391461550347184,0.005075711546086707,-0.0027805961407480436,-0.00483184234617594,0.0014496313420293769,-0.0014199442983510073,-0.0044449116288685425,0.0035656604582414066,-0.008479973949313673,-0.00555615989112437,-0.0025825028031248843,-0.012049577015335006,0.0008827045573233861,-0.0027485509867606877,-0.0011188355350115727,-0.0010052136865287005,0.014358943264337076,-0.005768856445052692,-0.00457983771559238,0.0028185258508326397,0.010188788705401077,-0.004081387877642201,-0.002714255238251406,0.009251343715145192,0.006112049551626192,0.018406380599728673,0.016756537640909695,0.00637389087269038
2020-12-31,0.003505830397017955,0.008759336001773917,-0.003800705654041619,-0.0031911725084566717,0.0010786362770593965,0.0033072705137994923,-0.001913674248915946,0.0017572440793665006,-0.0034592083885975856,0.0015819113178593262,0.0015691161965264743,0.007980822680329312,-0.0030243748838702056,0.0001609074999730494,0.00037297230672255963,-0.004561853790753123,0.0009167181112749397,-0.005316064290408945,0.004205555836886068,-0.006059211876838809,0.0028787989329965807,-0.007426704890820326,0.0001608879969025861,-0.005572049773105273,-0.003984859743267644,-0.01735210203369142,-0.01113536725428403,0.0003065503626191643,-0.006115006136593731,-0.0020875092223401636,0.0010849670434121053,0.00011151490215988704,-0.0019297795821132814,0.023857268032631634,0.0099867912551259,-0.0028299146241511403,0.021222431422849564,0.012242461137052614,-0.02296090963627235,-0.006353622098690165,-0.009913389104368528
2021-01-04,0.007397230556200529,0.014415876794960746,-0.007051551240537113,-0.003946068874022331,0.006576675581448957,0.0038775944596298978,0.00114938962695069,0.004151767239752268,-0.005795548485394159,0.0028153099918136896,-0.03407022972084734,0.0029719722481866694,-0.012031033287813556,-0.012881087707596075,0.023934339030181544,-0.010083417607145843,-0.003335285876072462,0.03206128539301247,0.0013277066148376685,-0.008503487451530964,0.00794521546082941,-0.01628697081476793,-0.013509041294241282,-0.025720631331443446,-0.003129784873388207,-0.0004820275947933522,-0.0007181098902067808,0.0012464469628590054,-0.008183266612960668,0.02121342044981073,-0.009616731985204616,-0.00101977005739347,0.002328585489331581,-0.013119926955717483,-0.012200225070769425,-0.008947524571409678,0.035073288237455646,0.00992176267156286,0.0023372501759532003,0.016513316612827757,0.007096529590127067
